ensembl_transcript_id	external_gene_name
ENST00000823743	
ENST00000823744	
ENST00000823745	
ENST00000823746	
ENST00000823747	
ENST00000823748	
ENST00000823749	
ENST00000823750	
ENST00000823751	
ENST00000823752	
ENST00000823753	
ENST00000823754	
ENST00000823755	
ENST00000823756	
ENST00000823757	
ENST00000823758	
ENST00000823759	
ENST00000823760	
ENST00000823761	
ENST00000823762	
ENST00000823763	
ENST00000823764	
ENST00000823765	
ENST00000823766	
ENST00000823767	
ENST00000823768	
ENST00000823769	
ENST00000823770	
ENST00000823771	
ENST00000823772	
ENST00000823773	
ENST00000823774	
ENST00000823775	
ENST00000823776	
ENST00000823777	
ENST00000823778	
ENST00000823779	
ENST00000823780	
ENST00000823781	
ENST00000823782	
ENST00000823783	
ENST00000823784	
ENST00000823785	
ENST00000721803	
ENST00000721804	
ENST00000721805	
ENST00000721806	
ENST00000721807	
ENST00000721808	
ENST00000721809	
ENST00000721810	
ENST00000721811	
ENST00000721812	
ENST00000721813	
ENST00000806306	
ENST00000806307	
ENST00000806429	
ENST00000806430	
ENST00000806431	
ENST00000806432	
ENST00000806433	
ENST00000806434	
ENST00000806435	
ENST00000806436	
ENST00000806437	
ENST00000806438	
ENST00000844178	
ENST00000844179	
ENST00000844180	
ENST00000844181	
ENST00000844182	
ENST00000844183	
ENST00000611062	U2
ENST00000766850	
ENST00000766851	
ENST00000766852	
ENST00000766853	
ENST00000766854	
ENST00000766855	
ENST00000792862	
ENST00000792863	
ENST00000792864	
ENST00000792865	
ENST00000792866	
ENST00000792867	
ENST00000792868	
ENST00000792869	
ENST00000792870	
ENST00000792871	
ENST00000792872	
ENST00000792873	
ENST00000792874	
ENST00000792875	
ENST00000792876	
ENST00000792877	
ENST00000792878	
ENST00000792879	
ENST00000792880	
ENST00000792881	
ENST00000792882	
ENST00000792883	
ENST00000792884	
ENST00000792885	
ENST00000792886	
ENST00000792887	
ENST00000792888	
ENST00000792889	
ENST00000792890	
ENST00000792891	
ENST00000792892	
ENST00000792893	
ENST00000792894	
ENST00000793223	
ENST00000806598	
ENST00000806599	
ENST00000767000	
ENST00000767001	
ENST00000767002	
ENST00000767003	
ENST00000767004	
ENST00000767005	
ENST00000767006	
ENST00000767007	
ENST00000767008	
ENST00000767009	
ENST00000767010	
ENST00000767011	
ENST00000767012	
ENST00000774229	
ENST00000799157	
ENST00000799158	
ENST00000618083	U1
ENST00000601199	
ENST00000612315	
ENST00000619109	U1
ENST00000753228	
ENST00000753229	
ENST00000753230	
ENST00000753231	
ENST00000753232	
ENST00000753233	
ENST00000753234	
ENST00000753235	
ENST00000753236	
ENST00000753237	
ENST00000753238	
ENST00000753239	
ENST00000753240	
ENST00000753241	
ENST00000767201	
ENST00000719889	
ENST00000719890	
ENST00000719891	
ENST00000719892	
ENST00000719893	
ENST00000719894	
ENST00000719895	
ENST00000719896	
ENST00000719897	
ENST00000719898	
ENST00000719899	
ENST00000719900	
ENST00000719901	
ENST00000719902	
ENST00000719903	
ENST00000719904	
ENST00000719905	
ENST00000719906	
ENST00000719907	
ENST00000719908	
ENST00000719909	
ENST00000719910	
ENST00000719911	
ENST00000719912	
ENST00000719913	
ENST00000719914	
ENST00000719915	
ENST00000719916	
ENST00000719917	
ENST00000719918	
ENST00000719919	
ENST00000719920	
ENST00000719921	
ENST00000719922	
ENST00000719923	
ENST00000719924	
ENST00000719925	
ENST00000719926	
ENST00000719927	
ENST00000719928	
ENST00000719929	
ENST00000753394	
ENST00000753395	
ENST00000753396	
ENST00000753397	
ENST00000753398	
ENST00000753399	
ENST00000753400	
ENST00000618003	
ENST00000753504	
ENST00000753505	
ENST00000619729	
ENST00000828164	
ENST00000757730	
ENST00000849557	
ENST00000757878	
ENST00000776063	
ENST00000753708	
ENST00000792225	
ENST00000621409	U2
ENST00000790730	
ENST00000790731	
ENST00000839853	
ENST00000720038	
ENST00000720039	
ENST00000720040	
ENST00000720258	
ENST00000720260	
ENST00000720262	
ENST00000720264	
ENST00000720265	
ENST00000720266	
ENST00000720267	
ENST00000720268	
ENST00000720269	
ENST00000720270	
ENST00000720271	
ENST00000720272	
ENST00000720273	
ENST00000720274	
ENST00000720275	
ENST00000751368	
ENST00000612565	
ENST00000781425	
ENST00000781426	
ENST00000781427	
ENST00000781428	
ENST00000781429	
ENST00000781430	
ENST00000781431	
ENST00000781432	
ENST00000781433	
ENST00000781434	
ENST00000781435	
ENST00000781436	
ENST00000781437	
ENST00000781438	
ENST00000781439	
ENST00000781440	
ENST00000781441	
ENST00000781442	
ENST00000781443	
ENST00000781444	
ENST00000781445	
ENST00000781446	
ENST00000781447	
ENST00000781448	
ENST00000781449	
ENST00000781450	
ENST00000781451	
ENST00000781452	
ENST00000781453	
ENST00000781454	
ENST00000781455	
ENST00000781456	
ENST00000781457	
ENST00000781458	
ENST00000781459	
ENST00000781460	
ENST00000781461	
ENST00000781462	
ENST00000781463	
ENST00000781464	
ENST00000781465	
ENST00000781466	
ENST00000781467	
ENST00000781468	
ENST00000781469	
ENST00000781470	
ENST00000781471	
ENST00000781472	
ENST00000781473	
ENST00000781474	
ENST00000781475	
ENST00000781476	
ENST00000781477	
ENST00000781478	
ENST00000781479	
ENST00000781480	
ENST00000781481	
ENST00000781482	
ENST00000781483	
ENST00000781484	
ENST00000781485	
ENST00000781486	
ENST00000781487	
ENST00000781488	
ENST00000781489	
ENST00000781490	
ENST00000781491	
ENST00000781492	
ENST00000781493	
ENST00000781494	
ENST00000781495	
ENST00000781496	
ENST00000781497	
ENST00000781498	
ENST00000781499	
ENST00000781500	
ENST00000781501	
ENST00000781502	
ENST00000781503	
ENST00000781504	
ENST00000781505	
ENST00000781506	
ENST00000781507	
ENST00000781508	
ENST00000781509	
ENST00000781510	
ENST00000781511	
ENST00000781512	
ENST00000781513	
ENST00000781514	
ENST00000781515	
ENST00000781516	
ENST00000781517	
ENST00000781518	
ENST00000781519	
ENST00000781520	
ENST00000781521	
ENST00000781522	
ENST00000781523	
ENST00000781524	
ENST00000781525	
ENST00000781526	
ENST00000781527	
ENST00000781528	
ENST00000781529	
ENST00000781530	
ENST00000781531	
ENST00000781532	
ENST00000781533	
ENST00000781534	
ENST00000781535	
ENST00000781536	
ENST00000781537	
ENST00000781538	
ENST00000781539	
ENST00000781540	
ENST00000781541	
ENST00000781542	
ENST00000781543	
ENST00000781544	
ENST00000781545	
ENST00000781546	
ENST00000781547	
ENST00000781548	
ENST00000781549	
ENST00000781550	
ENST00000781551	
ENST00000781552	
ENST00000781553	
ENST00000781554	
ENST00000781555	
ENST00000781556	
ENST00000781557	
ENST00000781558	
ENST00000781559	
ENST00000781560	
ENST00000781561	
ENST00000781562	
ENST00000781563	
ENST00000781564	
ENST00000781565	
ENST00000781566	
ENST00000781567	
ENST00000781568	
ENST00000781569	
ENST00000781570	
ENST00000781571	
ENST00000781572	
ENST00000781573	
ENST00000781574	
ENST00000781575	
ENST00000781576	
ENST00000781577	
ENST00000781578	
ENST00000781579	
ENST00000781580	
ENST00000781581	
ENST00000781582	
ENST00000781583	
ENST00000781584	
ENST00000781585	
ENST00000781586	
ENST00000781587	
ENST00000781588	
ENST00000741402	
ENST00000741403	
ENST00000741404	
ENST00000741405	
ENST00000741406	
ENST00000741407	
ENST00000741408	
ENST00000741409	
ENST00000741410	
ENST00000741411	
ENST00000741412	
ENST00000741413	
ENST00000741414	
ENST00000741415	
ENST00000741416	
ENST00000741417	
ENST00000741418	
ENST00000741419	
ENST00000741420	
ENST00000741421	
ENST00000741422	
ENST00000741423	
ENST00000741424	
ENST00000741425	
ENST00000741426	
ENST00000741427	
ENST00000741428	
ENST00000741429	
ENST00000741430	
ENST00000741431	
ENST00000741432	
ENST00000741433	
ENST00000741434	
ENST00000741435	
ENST00000741436	
ENST00000741437	
ENST00000741438	
ENST00000741439	
ENST00000741440	
ENST00000741441	
ENST00000741442	
ENST00000741443	
ENST00000741444	
ENST00000741445	
ENST00000741446	
ENST00000741447	
ENST00000741448	
ENST00000741449	
ENST00000741450	
ENST00000741451	
ENST00000741452	
ENST00000741453	
ENST00000741454	
ENST00000741455	
ENST00000741456	
ENST00000612919	
ENST00000740567	
ENST00000740568	
ENST00000740569	
ENST00000740570	
ENST00000740571	
ENST00000740700	
ENST00000740701	
ENST00000740702	
ENST00000740805	
ENST00000740806	
ENST00000740807	
ENST00000740808	
ENST00000740809	
ENST00000740810	
ENST00000740811	
ENST00000740812	
ENST00000740813	
ENST00000740814	
ENST00000740815	
ENST00000740816	
ENST00000740817	
ENST00000740818	
ENST00000740819	
ENST00000740820	
ENST00000740821	
ENST00000740822	
ENST00000740823	
ENST00000740824	
ENST00000740825	
ENST00000740826	
ENST00000740827	
ENST00000740828	
ENST00000740829	
ENST00000823976	
ENST00000824250	
ENST00000824251	
ENST00000824359	
ENST00000740923	
ENST00000741622	
ENST00000741623	
ENST00000741624	
ENST00000741625	
ENST00000741626	
ENST00000741627	
ENST00000741628	
ENST00000741629	
ENST00000741630	
ENST00000741631	
ENST00000741632	
ENST00000741633	
ENST00000741634	
ENST00000741635	
ENST00000741636	
ENST00000741637	
ENST00000741638	
ENST00000741639	
ENST00000741640	
ENST00000741641	
ENST00000741642	
ENST00000741643	
ENST00000741644	
ENST00000741645	
ENST00000741646	
ENST00000741647	
ENST00000741648	
ENST00000741649	
ENST00000843937	
ENST00000616638	
ENST00000613216	
ENST00000611339	
ENST00000621028	
ENST00000619806	
ENST00000618201	
ENST00000781886	
ENST00000781887	
ENST00000781888	
ENST00000781889	
ENST00000781890	
ENST00000781891	
ENST00000781892	
ENST00000781893	
ENST00000781894	
ENST00000781895	
ENST00000781896	
ENST00000611746	
ENST00000726830	
ENST00000728904	
ENST00000728905	
ENST00000728906	
ENST00000728907	
ENST00000728908	
ENST00000741888	
ENST00000741889	
ENST00000741890	
ENST00000741891	
ENST00000741892	
ENST00000741893	
ENST00000741894	
ENST00000741895	
ENST00000741896	
ENST00000741897	
ENST00000741898	
ENST00000729009	
ENST00000729010	
ENST00000730216	
ENST00000731543	
ENST00000731544	
ENST00000740970	
ENST00000740971	
ENST00000740972	
ENST00000740973	
ENST00000740974	
ENST00000740975	
ENST00000740976	
ENST00000740977	
ENST00000740978	
ENST00000740979	
ENST00000740980	
ENST00000740981	
ENST00000740982	
ENST00000742312	
ENST00000742313	
ENST00000747705	
ENST00000747706	
ENST00000747707	
ENST00000751887	
ENST00000751888	
ENST00000751889	
ENST00000751890	
ENST00000751891	
ENST00000751892	
ENST00000751893	
ENST00000751894	
ENST00000751895	
ENST00000751896	
ENST00000751897	
ENST00000773219	
ENST00000778744	
ENST00000795504	
ENST00000795505	
ENST00000795506	
ENST00000795507	
ENST00000795508	
ENST00000795509	
ENST00000795510	
ENST00000795511	
ENST00000795512	
ENST00000796895	
ENST00000796896	
ENST00000796897	
ENST00000796898	
ENST00000796899	
ENST00000796900	
ENST00000796901	
ENST00000796902	
ENST00000796903	
ENST00000796904	
ENST00000796905	
ENST00000796906	
ENST00000796907	
ENST00000796908	
ENST00000796909	
ENST00000796910	
ENST00000796911	
ENST00000673006	SYT15B
ENST00000672883	SYT15B
ENST00000672034	SYT15B
ENST00000799024	
ENST00000799025	
ENST00000799026	
ENST00000799027	
ENST00000799028	
ENST00000799029	
ENST00000807411	
ENST00000807412	
ENST00000807413	
ENST00000807414	
ENST00000807415	
ENST00000807416	
ENST00000672015	
ENST00000671710	
ENST00000671786	
ENST00000673132	
ENST00000672835	
ENST00000615130	
ENST00000616292	RNA5-8SN4
ENST00000618998	5_8S_rRNA
ENST00000807887	
ENST00000618675	
ENST00000753247	
ENST00000812561	
ENST00000812562	
ENST00000778730	
ENST00000672491	
ENST00000824539	
ENST00000824540	
ENST00000824541	
ENST00000824542	
ENST00000815435	
ENST00000815436	
ENST00000815437	
ENST00000672000	
ENST00000671787	NPY4R2
ENST00000671991	NPY4R2
ENST00000824729	
ENST00000824730	
ENST00000824731	
ENST00000849365	
ENST00000849366	
ENST00000849367	
ENST00000849368	
ENST00000672472	
ENST00000835084	
ENST00000835085	
ENST00000835086	
ENST00000835087	
ENST00000835088	
ENST00000835089	
ENST00000835090	
ENST00000835091	
ENST00000835092	
ENST00000835093	
ENST00000835094	
ENST00000835095	
ENST00000835096	
ENST00000835097	
ENST00000835098	
ENST00000835099	
ENST00000673100	LINC03015
ENST00000673009	LINC03015
ENST00000671859	LINC03015
ENST00000673474	LINC03015
ENST00000671974	LINC03015
ENST00000672211	LINC03015
ENST00000671702	LINC03015
ENST00000672607	LINC03015
ENST00000671925	LINC03015
ENST00000673176	LINC03015
ENST00000673336	LINC03015
ENST00000673539	LINC03015
ENST00000672556	LINC03015
ENST00000673355	LINC03015
ENST00000849529	
ENST00000849530	
ENST00000671709	
ENST00000672360	FAM25C
ENST00000672054	AGAP12P
ENST00000840359	
ENST00000847689	
ENST00000847690	
ENST00000847691	
ENST00000847692	
ENST00000847693	
ENST00000847694	
ENST00000847695	
ENST00000847696	
ENST00000847697	
ENST00000847698	
ENST00000847699	
ENST00000847700	
ENST00000847701	
ENST00000847702	
ENST00000847703	
ENST00000847704	
ENST00000847705	
ENST00000847706	
ENST00000847707	
ENST00000847708	
ENST00000847709	
ENST00000847710	
ENST00000847711	
ENST00000847712	
ENST00000847713	
ENST00000847714	
ENST00000847715	
ENST00000847716	
ENST00000847717	
ENST00000671807	LINC03014
ENST00000672947	LINC03014
ENST00000672450	LINC03014
ENST00000673422	LINC03014
ENST00000672819	LINC03014
ENST00000673131	LINC03014
ENST00000672718	AGAP12P
ENST00000673279	RNA5SP315
ENST00000673117	BMS1P7
ENST00000673385	
ENST00000673235	
ENST00000672408	
ENST00000672289	
ENST00000672066	FAM20C
ENST00000673544	FAM20C
ENST00000672298	FAM20C
ENST00000672379	FAM20C
ENST00000673583	FAM20C
ENST00000672216	
ENST00000672062	
ENST00000672432	
ENST00000818819	
ENST00000818820	
ENST00000818821	
ENST00000818822	
ENST00000818823	
ENST00000818824	
ENST00000818825	
ENST00000818826	
ENST00000818827	
ENST00000818828	
ENST00000818829	
ENST00000818830	
ENST00000818831	
ENST00000818832	
ENST00000818833	
ENST00000818834	
ENST00000818835	
ENST00000818836	
ENST00000818837	
ENST00000818838	
ENST00000818839	
ENST00000818840	
ENST00000818841	
ENST00000818842	
ENST00000818843	
ENST00000818844	
ENST00000818845	
ENST00000818846	
ENST00000818847	
ENST00000818848	
ENST00000818849	
ENST00000818850	
ENST00000818851	
ENST00000818852	
ENST00000818853	
ENST00000818854	
ENST00000818855	
ENST00000818856	
ENST00000818857	
ENST00000818858	
ENST00000818859	
ENST00000818860	
ENST00000818861	
ENST00000818862	
ENST00000818863	
ENST00000818864	
ENST00000818865	
ENST00000819225	
ENST00000632454	LINC01784
ENST00000633392	PRAMEF11
ENST00000673158	
ENST00000672203	RNU5B-4P
ENST00000673382	ECSCR
ENST00000632854	PRAMEF30P
ENST00000634171	HNRNPCL1
ENST00000632257	PRAMEF2
ENST00000671802	SMIM33
ENST00000632563	PRAMEF4
ENST00000672102	STING1
ENST00000671962	STING1
ENST00000672834	STING1
ENST00000671936	STING1
ENST00000672230	STING1
ENST00000672865	STING1
ENST00000671857	STING1
ENST00000673523	STING1
ENST00000672386	STING1
ENST00000672096	STING1
ENST00000672254	STING1
ENST00000673377	STING1
ENST00000672624	STING1
ENST00000673407	STING1
ENST00000672004	STING1
ENST00000671861	STING1
ENST00000672611	STING1
ENST00000673579	STING1
ENST00000672421	STING1
ENST00000673478	STING1
ENST00000672782	STING1
ENST00000672060	STING1
ENST00000671865	STING1
ENST00000632873	PRAMEF10
ENST00000355096	PRAMEF7
ENST00000633146	PRAMEF7
ENST00000631612	RNU6-1072P
ENST00000633303	PRAMEF29P
ENST00000632388	PRAMEF6
ENST00000632295	PRAMEF6
ENST00000634044	PRAMEF28P
ENST00000631964	PRAMEF27
ENST00000707384	ARHGEF19
ENST00000707385	ARHGEF19
ENST00000707386	ARHGEF19
ENST00000707387	ARHGEF19
ENST00000707388	ARHGEF19
ENST00000707389	ARHGEF19
ENST00000633863	HNRNPCL3
ENST00000707431	
ENST00000707430	
ENST00000632559	PRAMEF25
ENST00000634012	PRAMEF25
ENST00000707429	ANO7L1
ENST00000707359	
ENST00000707390	CPLANE2
ENST00000707391	CPLANE2
ENST00000707360	MT1XP1
ENST00000707355	FBXO42
ENST00000707356	FBXO42
ENST00000707357	FBXO42
ENST00000707358	FBXO42
ENST00000632653	PRAMEF34P
ENST00000707362	SZRD1
ENST00000707364	SZRD1
ENST00000707365	SZRD1
ENST00000707366	SZRD1
ENST00000707363	SZRD1
ENST00000707367	SZRD1
ENST00000707368	SZRD1
ENST00000707369	SZRD1
ENST00000707370	SZRD1
ENST00000707371	SZRD1
ENST00000633746	PRAMEF35P
ENST00000672272	
ENST00000672943	NCOA4P4
ENST00000633810	HNRNPCL2
ENST00000632119	PRAMEF36P
ENST00000707354	RPL22P3
ENST00000633830	
ENST00000707421	SPATA21
ENST00000707422	SPATA21
ENST00000707423	SPATA21
ENST00000707425	SPATA21
ENST00000707424	SPATA21
ENST00000707426	SPATA21
ENST00000634066	
ENST00000633532	PRAMEF26
ENST00000633805	HNRNPCL4
ENST00000707373	NECAP2
ENST00000707374	NECAP2
ENST00000707372	NECAP2
ENST00000707375	NECAP2
ENST00000707376	NECAP2
ENST00000707377	NECAP2
ENST00000707378	NECAP2
ENST00000707379	NECAP2
ENST00000707380	NECAP2
ENST00000707381	NECAP2
ENST00000707382	NECAP2
ENST00000707383	NECAP2
ENST00000633914	PRAMEF9
ENST00000632392	PRAMEF13
ENST00000639526	PRAMEF13
ENST00000632307	PRAMEF18
ENST00000632532	PRAMEF31P
ENST00000707400	LINC01772
ENST00000633074	PRAMEF5
ENST00000707427	CROCCP3
ENST00000707401	RNU1-1
ENST00000707402	
ENST00000707403	
ENST00000707404	LINC01783
ENST00000707405	RNU1-6P
ENST00000707406	PDE4DIPP8
ENST00000707395	
ENST00000631567	PRAMEF32P
ENST00000632886	RNU6-771P
ENST00000707394	RNU1-2
ENST00000632222	PRAMEF8
ENST00000632952	PRAMEF8
ENST00000631760	PRAMEF8
ENST00000707441	
ENST00000707445	
ENST00000707442	
ENST00000707440	
ENST00000707448	
ENST00000707443	
ENST00000707446	
ENST00000707447	
ENST00000707449	
ENST00000707444	
ENST00000707393	
ENST00000707416	LINC03126
ENST00000707420	LINC03126
ENST00000707419	LINC03126
ENST00000707418	LINC03126
ENST00000707412	LINC03126
ENST00000707414	LINC03126
ENST00000707417	LINC03126
ENST00000707415	LINC03126
ENST00000707413	LINC03126
ENST00000632108	PRAMEF33
ENST00000713586	PRAMEF22
ENST00000707392	RNU1-5P
ENST00000707407	
ENST00000707409	
ENST00000707410	EIF1AXP1
ENST00000707408	RNU1-3
ENST00000707411	RNU1-4
ENST00000707396	PADI2
ENST00000707397	PADI2
ENST00000707398	PADI2
ENST00000707399	PADI2
ENST00000710281	
ENST00000707428	CROCCP4
ENST00000710282	
ENST00000707439	
ENST00000710296	
ENST00000710297	
ENST00000710299	
ENST00000710300	
ENST00000710301	
ENST00000710302	
ENST00000710303	
ENST00000710280	
ENST00000710277	
ENST00000713539	
ENST00000713541	
ENST00000710279	
ENST00000625975	NAA50P1
ENST00000710278	
ENST00000713540	
ENST00000570683	OR8J2
ENST00000573647	OR5T2
ENST00000575738	OR5T3
ENST00000576733	OR5T1
ENST00000713538	NBPF1
ENST00000710275	NBPF1
ENST00000626711	OR8H1
ENST00000574192	OR8H1
ENST00000627820	OR8I1P
ENST00000573400	OR8K3
ENST00000628449	FAM8A2P
ENST00000628251	OR8K2P
ENST00000574800	OR8K1
ENST00000627504	RPL5P29
ENST00000574644	OR8J1
ENST00000627176	OR8U8
ENST00000626074	OR8U9
ENST00000625334	OR8L1P
ENST00000707451	
ENST00000707452	
ENST00000707453	
ENST00000707454	
ENST00000707455	
ENST00000707456	
ENST00000707457	MIR4740
ENST00000707458	MIR3186
ENST00000707459	
ENST00000707460	LINC01971
ENST00000707461	
ENST00000707462	
ENST00000707466	ACTG1
ENST00000707467	ACTG1
ENST00000707468	ACTG1
ENST00000707469	ACTG1
ENST00000707470	ACTG1
ENST00000707471	ACTG1
ENST00000707472	ACTG1
ENST00000707473	ACTG1
ENST00000707474	ACTG1
ENST00000707475	ACTG1
ENST00000707476	ACTG1
ENST00000707477	ACTG1
ENST00000707478	ACTG1
ENST00000707479	ACTG1
ENST00000707480	ACTG1
ENST00000707481	ACTG1
ENST00000707482	ACTG1
ENST00000707483	ACTG1
ENST00000707484	ACTG1
ENST00000707485	ACTG1
ENST00000707486	ACTG1
ENST00000707487	ACTG1
ENST00000707488	ACTG1
ENST00000707489	ACTG1
ENST00000707490	ACTG1
ENST00000707491	BAHCC1
